@relation 'KC3_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 4 {A,C,D}
@attribute 26 {B,C,A,D}
@attribute 22 {B,C,A,D}
@attribute 2 {A,B,C,D}
@attribute 16 {C,A,B,D}
@attribute 39 {C,A,B,D}
@attribute 24 {B,C,A,D}
@attribute 27 {B,C,A,D}
@attribute 7 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 33 {A,C,B,D}
@attribute 20 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 23 {A,B,C,D}
@attribute 28 {D,B,C,A}
@attribute 37 {B,A,C,D}
@attribute 35 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 3 {A,B,C,D}
@attribute 38 {A,D,C}
@attribute 18 {A,B,C,D}
@attribute 31 {B,A,C,D}
@attribute 11 {A,B,C,D}
@attribute 14 {A,B,C,D}
@attribute 21 {B,A,C,D}
@attribute 36 {B,A,C,D}
@attribute 8 {A,C,D,B}
@attribute 32 {A,C,D,B}
@attribute 30 {A,C,D}
@attribute 6 {A,C,D}
@attribute 5 {A,C,D}
@attribute 9 {A,C,D}
@attribute 29 {A,C,D}
@attribute 25 {B,D,C,A}
@attribute 12 {D,A,B,C}
@attribute 19 {D,A,C,B}
@attribute 15 {A,D,C}
@attribute 10 {A,C,D}
@attribute 17 {A,B,D}
@attribute class {FALSE,TRUE}

@data
A,C,C,A,C,C,C,C,A,A,B,C,B,B,B,B,B,C,B,A,B,C,B,A,B,B,C,C,C,C,A,C,C,C,D,D,A,C,B,TRUE
A,B,B,A,B,B,B,B,A,A,A,C,A,A,D,A,B,B,B,D,A,B,A,A,A,A,C,A,A,A,C,A,A,D,D,D,A,A,A,FALSE
A,B,B,A,B,B,C,C,A,A,B,C,B,B,D,A,B,B,B,D,A,B,A,A,B,B,C,A,A,A,C,A,A,D,D,D,A,A,A,FALSE
A,B,B,A,B,B,C,C,A,A,B,C,B,B,D,B,B,B,B,D,A,B,A,A,B,B,C,A,A,A,C,A,A,D,D,D,A,A,A,FALSE
A,B,B,A,B,B,C,C,A,A,B,C,B,B,D,B,C,B,B,D,A,B,A,A,B,B,C,A,A,A,C,A,A,D,D,D,A,A,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,C,C,C,B,D,B,C,B,A,C,C,A,A,C,C,C,C,C,B,D,D,A,C,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,B,B,B,B,B,B,B,C,B,B,B,A,B,B,C,C,C,C,C,C,C,C,D,D,A,C,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,B,C,B,C,B,A,C,C,C,C,C,C,C,C,C,B,D,D,A,C,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,B,C,B,C,B,A,C,C,C,C,C,C,C,C,C,B,D,D,A,C,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,B,C,B,C,B,A,C,C,C,C,C,C,C,C,C,B,D,D,A,C,D,FALSE
A,C,C,A,C,C,C,C,A,A,C,D,C,C,D,B,C,C,C,A,A,C,A,A,B,A,A,A,A,A,A,A,A,C,D,D,A,A,D,FALSE
A,C,C,A,C,C,C,C,B,A,B,C,B,B,B,B,C,C,C,A,B,C,B,A,B,B,C,C,A,A,A,A,A,C,A,C,A,A,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,C,C,C,C,A,B,C,B,A,C,B,A,A,C,C,A,C,C,B,D,D,A,C,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,A,B,C,B,A,C,C,A,A,C,C,A,C,C,B,D,D,A,C,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,A,A,C,B,A,B,B,A,A,C,C,A,C,C,C,D,B,A,C,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,A,B,C,B,A,C,C,A,A,C,C,A,C,C,B,D,D,A,C,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,A,A,C,B,A,B,B,B,C,C,C,A,C,C,C,D,B,A,C,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,A,B,C,B,A,B,B,B,C,C,C,A,C,C,C,D,D,A,C,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,D,B,C,B,C,C,A,B,A,A,B,B,A,A,A,A,C,A,A,C,D,D,A,A,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,D,B,C,B,C,D,A,B,A,A,B,B,A,A,A,A,C,A,A,C,D,D,A,A,B,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,D,B,C,B,C,D,A,B,A,A,B,B,A,A,A,A,C,A,A,D,D,D,A,A,B,TRUE
A,C,C,A,C,C,C,C,B,A,C,C,C,C,B,B,C,C,C,C,B,C,B,A,B,C,C,C,A,A,C,A,A,B,A,C,A,A,A,FALSE
A,C,C,A,C,C,C,C,A,A,C,C,C,C,B,C,C,C,C,D,B,C,B,A,B,B,A,A,C,C,C,C,C,B,D,D,A,C,B,FALSE
C,C,C,A,C,C,C,C,A,A,C,C,C,C,B,B,C,C,C,C,B,C,B,A,C,C,B,A,C,C,A,C,C,B,D,D,A,C,B,TRUE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,D,C,C,C,A,A,B,C,B,A,C,C,A,B,C,C,A,C,C,B,A,C,D,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,B,C,C,B,B,B,B,C,A,A,B,C,C,A,C,C,C,C,C,C,A,C,C,B,A,B,A,C,A,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,C,C,C,A,A,C,C,C,A,C,B,C,D,C,C,A,C,D,B,A,D,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,C,C,C,A,A,C,C,C,A,C,C,C,C,C,C,A,C,C,B,A,C,C,C,A,FALSE
A,C,C,B,C,C,C,C,B,A,C,B,C,B,B,B,A,C,A,A,C,C,C,A,C,B,C,C,C,C,A,C,C,B,D,D,A,C,A,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,B,B,B,B,C,C,A,A,C,C,C,A,B,B,C,C,C,C,A,C,C,C,D,D,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,B,C,B,B,C,B,B,C,A,A,C,C,B,A,B,C,C,C,C,C,A,C,C,C,A,C,D,D,A,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,D,B,C,C,A,A,C,C,B,A,C,C,C,C,C,C,A,C,C,B,A,D,D,D,D,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,D,B,C,C,A,C,C,C,B,A,C,C,C,C,C,C,C,C,C,B,A,D,D,D,D,TRUE
A,C,C,B,C,C,C,C,B,A,C,C,C,B,B,B,B,C,B,A,C,C,C,A,B,B,C,C,A,A,A,A,A,C,A,C,A,A,A,TRUE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,D,B,C,C,B,A,B,C,C,A,C,C,B,C,C,C,A,C,C,B,D,C,D,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,B,C,B,B,B,B,B,C,B,A,A,C,B,A,B,B,C,C,C,C,A,C,C,C,A,A,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,B,B,C,B,A,B,C,C,A,C,C,C,C,C,C,A,C,C,B,A,B,A,C,A,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,C,C,C,B,A,B,C,C,A,C,C,C,C,C,C,A,C,C,B,A,B,A,C,A,TRUE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,C,C,C,B,A,C,C,C,A,C,C,C,C,C,C,A,C,C,B,A,C,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,B,C,B,B,C,B,B,C,B,A,C,C,C,A,B,B,C,C,C,C,A,C,C,C,A,C,D,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,B,B,B,B,C,B,A,A,C,C,A,B,B,C,C,C,C,A,C,C,C,D,A,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,C,B,B,C,C,B,A,C,C,C,A,C,C,C,C,C,C,A,C,C,B,D,D,A,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,B,D,B,C,C,B,A,A,C,C,A,B,C,C,C,C,C,A,C,C,C,D,A,D,C,B,FALSE
A,C,C,B,C,C,C,C,B,A,C,C,C,B,D,B,C,C,B,A,C,C,C,A,B,C,C,C,C,C,A,C,C,C,D,D,D,C,B,FALSE
